week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2024-02-26,BEV-014,STR-011,South,118,118.0,0,,0.0
2024-02-26,BEV-014,STR-012,South,42,42.0,0,,0.0
2024-02-26,BEV-014,STR-013,South,89,89.0,0,,0.0
2024-02-26,BEV-014,STR-014,South,68,68.0,0,,0.0
2024-02-26,BEV-014,STR-015,East,63,63.0,0,,0.0
2024-02-26,BEV-014,STR-016,East,108,108.0,0,,0.0
2024-02-26,BEV-014,STR-017,East,44,44.0,0,,0.0
2024-02-26,BEV-014,STR-018,East,43,43.0,0,,0.0
2024-02-26,BEV-014,STR-019,East,83,83.0,0,,0.0
2024-02-26,BEV-014,STR-020,East,115,115.0,0,,0.0
2024-02-26,BEV-014,STR-021,East,83,83.0,0,,0.0
2024-02-26,BEV-014,STR-022,East,95,95.0,0,,0.0
2024-02-26,BEV-014,STR-023,West,47,47.0,0,,0.0
2024-02-26,BEV-014,STR-024,West,110,110.0,0,,0.0
2024-02-26,BEV-014,STR-025,West,108,108.0,0,,0.0
2024-02-26,BEV-014,STR-026,West,113,113.0,0,,0.0
2024-02-26,BEV-014,STR-027,West,106,106.0,0,,0.0
2024-02-26,BEV-014,STR-028,West,88,88.0,0,,0.0
2024-02-26,BEV-014,STR-029,West,56,56.0,0,,0.0
2024-02-26,BEV-014,STR-030,West,75,75.0,0,,0.0
2024-02-26,BEV-015,STR-001,North,60,90.0,0,,0.0
2024-02-26,BEV-015,STR-002,North,119,178.5,0,,0.0
2024-02-26,BEV-015,STR-003,North,123,184.5,0,,0.0
2024-02-26,BEV-015,STR-004,North,128,192.0,0,,0.0
2024-02-26,BEV-015,STR-005,North,84,126.0,0,,0.0
2024-02-26,BEV-015,STR-006,North,133,199.5,0,,0.0
2024-02-26,BEV-015,STR-007,North,89,133.5,0,,0.0
2024-02-26,BEV-015,STR-008,South,91,136.5,0,,0.0
2024-02-26,BEV-015,STR-009,South,106,159.0,0,,0.0
2024-02-26,BEV-015,STR-010,South,106,159.0,0,,0.0
2024-02-26,BEV-015,STR-011,South,54,81.0,0,,0.0
2024-02-26,BEV-015,STR-012,South,131,196.5,0,,0.0
2024-02-26,BEV-015,STR-013,South,102,153.0,0,,0.0
2024-02-26,BEV-015,STR-014,South,60,90.0,0,,0.0
2024-02-26,BEV-015,STR-015,East,120,180.0,0,,0.0
2024-02-26,BEV-015,STR-016,East,106,159.0,0,,0.0
2024-02-26,BEV-015,STR-017,East,148,222.0,0,,0.0
2024-02-26,BEV-015,STR-018,East,113,169.5,0,,0.0
2024-02-26,BEV-015,STR-019,East,130,195.0,0,,0.0
2024-02-26,BEV-015,STR-020,East,129,193.5,0,,0.0
2024-02-26,BEV-015,STR-021,East,64,96.0,0,,0.0
2024-02-26,BEV-015,STR-022,East,137,205.5,0,,0.0
2024-02-26,BEV-015,STR-023,West,124,186.0,0,,0.0
2024-02-26,BEV-015,STR-024,West,120,180.0,0,,0.0
2024-02-26,BEV-015,STR-025,West,141,211.5,0,,0.0
2024-02-26,BEV-015,STR-026,West,52,78.0,0,,0.0
2024-02-26,BEV-015,STR-027,West,141,211.5,0,,0.0
2024-02-26,BEV-015,STR-028,West,80,120.0,0,,0.0
2024-02-26,BEV-015,STR-029,West,59,88.5,0,,0.0
2024-02-26,BEV-015,STR-030,West,64,96.0,0,,0.0
2024-03-04,BEV-001,STR-001,North,70,84.0,0,,0.0
2024-03-04,BEV-001,STR-002,North,113,135.6,0,,0.0
2024-03-04,BEV-001,STR-003,North,49,58.8,0,,0.0
2024-03-04,BEV-001,STR-004,North,76,91.2,0,,0.0
2024-03-04,BEV-001,STR-005,North,81,97.2,0,,0.0
2024-03-04,BEV-001,STR-006,North,82,98.4,0,,0.0
2024-03-04,BEV-001,STR-007,North,100,120.0,0,,0.0
2024-03-04,BEV-001,STR-008,South,43,51.6,0,,0.0
2024-03-04,BEV-001,STR-009,South,45,54.0,0,,0.0
2024-03-04,BEV-001,STR-010,South,115,138.0,0,,0.0
2024-03-04,BEV-001,STR-011,South,117,140.4,0,,0.0
2024-03-04,BEV-001,STR-012,South,105,126.0,0,,0.0
2024-03-04,BEV-001,STR-013,South,114,136.8,0,,0.0
2024-03-04,BEV-001,STR-014,South,67,80.4,0,,0.0
2024-03-04,BEV-001,STR-015,East,44,52.8,0,,0.0
2024-03-04,BEV-001,STR-016,East,88,105.6,0,,0.0
2024-03-04,BEV-001,STR-017,East,49,58.8,0,,0.0
2024-03-04,BEV-001,STR-018,East,112,134.4,0,,0.0
2024-03-04,BEV-001,STR-019,East,120,144.0,0,,0.0
2024-03-04,BEV-001,STR-020,East,108,129.6,0,,0.0
2024-03-04,BEV-001,STR-021,East,107,128.4,0,,0.0
2024-03-04,BEV-001,STR-022,East,117,140.4,0,,0.0
2024-03-04,BEV-001,STR-023,West,106,127.2,0,,0.0
2024-03-04,BEV-001,STR-024,West,74,88.8,0,,0.0
2024-03-04,BEV-001,STR-025,West,77,92.4,0,,0.0
2024-03-04,BEV-001,STR-026,West,82,98.4,0,,0.0
2024-03-04,BEV-001,STR-027,West,69,82.8,0,,0.0
2024-03-04,BEV-001,STR-028,West,54,64.8,0,,0.0
2024-03-04,BEV-001,STR-029,West,96,115.2,0,,0.0
2024-03-04,BEV-001,STR-030,West,86,103.2,0,,0.0
2024-03-04,BEV-002,STR-001,North,111,233.1,0,,0.0
2024-03-04,BEV-002,STR-002,North,86,180.6,0,,0.0
2024-03-04,BEV-002,STR-003,North,117,245.7,0,,0.0
2024-03-04,BEV-002,STR-004,North,93,195.3,0,,0.0
2024-03-04,BEV-002,STR-005,North,56,117.6,0,,0.0
2024-03-04,BEV-002,STR-006,North,71,149.1,0,,0.0
2024-03-04,BEV-002,STR-007,North,114,239.4,0,,0.0
2024-03-04,BEV-002,STR-008,South,117,245.7,0,,0.0
2024-03-04,BEV-002,STR-009,South,83,174.3,0,,0.0
2024-03-04,BEV-002,STR-010,South,50,105.0,0,,0.0
2024-03-04,BEV-002,STR-011,South,104,218.4,0,,0.0
2024-03-04,BEV-002,STR-012,South,103,216.3,0,,0.0
2024-03-04,BEV-002,STR-013,South,63,132.3,0,,0.0
2024-03-04,BEV-002,STR-014,South,41,86.1,0,,0.0
2024-03-04,BEV-002,STR-015,East,93,195.3,0,,0.0
2024-03-04,BEV-002,STR-016,East,100,210.0,0,,0.0
2024-03-04,BEV-002,STR-017,East,56,117.6,0,,0.0
2024-03-04,BEV-002,STR-018,East,95,199.5,0,,0.0
2024-03-04,BEV-002,STR-019,East,49,102.9,0,,0.0
2024-03-04,BEV-002,STR-020,East,107,224.7,0,,0.0
2024-03-04,BEV-002,STR-021,East,94,197.4,0,,0.0
2024-03-04,BEV-002,STR-022,East,91,191.1,0,,0.0
2024-03-04,BEV-002,STR-023,West,137,232.75,1,Bundle,0.191
2024-03-04,BEV-002,STR-024,West,155,263.33,1,Bundle,0.191
2024-03-04,BEV-002,STR-025,West,65,110.43,1,Bundle,0.191
2024-03-04,BEV-002,STR-026,West,206,349.97,1,Bundle,0.191
2024-03-04,BEV-002,STR-027,West,154,261.63,1,Bundle,0.191
2024-03-04,BEV-002,STR-028,West,124,210.66,1,Bundle,0.191
2024-03-04,BEV-002,STR-029,West,76,129.12,1,Bundle,0.191
2024-03-04,BEV-002,STR-030,West,195,331.29,1,Bundle,0.191
2024-03-04,BEV-003,STR-001,North,88,114.4,0,,0.0
2024-03-04,BEV-003,STR-002,North,62,80.6,0,,0.0
2024-03-04,BEV-003,STR-003,North,75,97.5,0,,0.0
2024-03-04,BEV-003,STR-004,North,69,89.7,0,,0.0
2024-03-04,BEV-003,STR-005,North,83,107.9,0,,0.0
2024-03-04,BEV-003,STR-006,North,106,137.8,0,,0.0
2024-03-04,BEV-003,STR-007,North,114,148.2,0,,0.0
2024-03-04,BEV-003,STR-008,South,126,131.04,1,Bundle,0.2
2024-03-04,BEV-003,STR-009,South,83,86.32,1,Bundle,0.2
2024-03-04,BEV-003,STR-010,South,172,178.88,1,Bundle,0.2
2024-03-04,BEV-003,STR-011,South,118,122.72,1,Bundle,0.2
2024-03-04,BEV-003,STR-012,South,89,92.56,1,Bundle,0.2
2024-03-04,BEV-003,STR-013,South,143,148.72,1,Bundle,0.2
2024-03-04,BEV-003,STR-014,South,234,243.36,1,Bundle,0.2
2024-03-04,BEV-003,STR-015,East,75,97.5,0,,0.0
2024-03-04,BEV-003,STR-016,East,66,85.8,0,,0.0
2024-03-04,BEV-003,STR-017,East,61,79.3,0,,0.0
2024-03-04,BEV-003,STR-018,East,45,58.5,0,,0.0
2024-03-04,BEV-003,STR-019,East,108,140.4,0,,0.0
2024-03-04,BEV-003,STR-020,East,40,52.0,0,,0.0
2024-03-04,BEV-003,STR-021,East,87,113.1,0,,0.0
2024-03-04,BEV-003,STR-022,East,113,146.9,0,,0.0
2024-03-04,BEV-003,STR-023,West,106,137.8,0,,0.0
2024-03-04,BEV-003,STR-024,West,77,100.1,0,,0.0
2024-03-04,BEV-003,STR-025,West,55,71.5,0,,0.0
2024-03-04,BEV-003,STR-026,West,103,133.9,0,,0.0
2024-03-04,BEV-003,STR-027,West,57,74.1,0,,0.0
2024-03-04,BEV-003,STR-028,West,85,110.5,0,,0.0
2024-03-04,BEV-003,STR-029,West,68,88.4,0,,0.0
2024-03-04,BEV-003,STR-030,West,81,105.3,0,,0.0
2024-03-04,BEV-004,STR-001,North,82,170.15,1,Price Cut,0.17
2024-03-04,BEV-004,STR-002,North,120,249.0,1,Price Cut,0.17
2024-03-04,BEV-004,STR-003,North,122,253.15,1,Price Cut,0.17
2024-03-04,BEV-004,STR-004,North,77,159.78,1,Price Cut,0.17
2024-03-04,BEV-004,STR-005,North,87,180.52,1,Price Cut,0.17
2024-03-04,BEV-004,STR-006,North,163,338.22,1,Price Cut,0.17
2024-03-04,BEV-004,STR-007,North,47,97.52,1,Price Cut,0.17
2024-03-04,BEV-004,STR-008,South,85,212.5,0,,0.0
2024-03-04,BEV-004,STR-009,South,42,105.0,0,,0.0
2024-03-04,BEV-004,STR-010,South,39,97.5,0,,0.0
2024-03-04,BEV-004,STR-011,South,41,102.5,0,,0.0
2024-03-04,BEV-004,STR-012,South,38,95.0,0,,0.0
2024-03-04,BEV-004,STR-013,South,86,215.0,0,,0.0
2024-03-04,BEV-004,STR-014,South,63,157.5,0,,0.0
2024-03-04,BEV-004,STR-015,East,82,188.4,1,Display Feature,0.081
2024-03-04,BEV-004,STR-016,East,84,192.99,1,Display Feature,0.081
2024-03-04,BEV-004,STR-017,East,119,273.4,1,Display Feature,0.081
2024-03-04,BEV-004,STR-018,East,106,243.53,1,Display Feature,0.081
2024-03-04,BEV-004,STR-019,East,121,278.0,1,Display Feature,0.081
2024-03-04,BEV-004,STR-020,East,101,232.05,1,Display Feature,0.081
2024-03-04,BEV-004,STR-021,East,109,250.43,1,Display Feature,0.081
2024-03-04,BEV-004,STR-022,East,114,261.92,1,Display Feature,0.081
2024-03-04,BEV-004,STR-023,West,36,90.0,0,,0.0
2024-03-04,BEV-004,STR-024,West,86,215.0,0,,0.0
2024-03-04,BEV-004,STR-025,West,58,145.0,0,,0.0
2024-03-04,BEV-004,STR-026,West,72,180.0,0,,0.0
2024-03-04,BEV-004,STR-027,West,41,102.5,0,,0.0
2024-03-04,BEV-004,STR-028,West,72,180.0,0,,0.0
2024-03-04,BEV-004,STR-029,West,74,185.0,0,,0.0
2024-03-04,BEV-004,STR-030,West,38,95.0,0,,0.0
2024-03-04,BEV-005,STR-001,North,81,80.19,0,,0.0
2024-03-04,BEV-005,STR-002,North,56,55.44,0,,0.0
2024-03-04,BEV-005,STR-003,North,31,30.69,0,,0.0
2024-03-04,BEV-005,STR-004,North,62,61.38,0,,0.0
2024-03-04,BEV-005,STR-005,North,84,83.16,0,,0.0
2024-03-04,BEV-005,STR-006,North,65,64.35,0,,0.0
2024-03-04,BEV-005,STR-007,North,73,72.27,0,,0.0
2024-03-04,BEV-005,STR-008,South,55,54.45,0,,0.0
2024-03-04,BEV-005,STR-009,South,55,54.45,0,,0.0
2024-03-04,BEV-005,STR-010,South,33,32.67,0,,0.0
2024-03-04,BEV-005,STR-011,South,76,75.24,0,,0.0
2024-03-04,BEV-005,STR-012,South,70,69.3,0,,0.0
2024-03-04,BEV-005,STR-013,South,58,57.42,0,,0.0
2024-03-04,BEV-005,STR-014,South,66,65.34,0,,0.0
2024-03-04,BEV-005,STR-015,East,43,42.57,0,,0.0
2024-03-04,BEV-005,STR-016,East,90,89.1,0,,0.0
2024-03-04,BEV-005,STR-017,East,51,50.49,0,,0.0
2024-03-04,BEV-005,STR-018,East,64,63.36,0,,0.0
2024-03-04,BEV-005,STR-019,East,76,75.24,0,,0.0
2024-03-04,BEV-005,STR-020,East,54,53.46,0,,0.0
2024-03-04,BEV-005,STR-021,East,75,74.25,0,,0.0
2024-03-04,BEV-005,STR-022,East,52,51.48,0,,0.0
2024-03-04,BEV-005,STR-023,West,71,70.29,0,,0.0
2024-03-04,BEV-005,STR-024,West,43,42.57,0,,0.0
2024-03-04,BEV-005,STR-025,West,42,41.58,0,,0.0
2024-03-04,BEV-005,STR-026,West,64,63.36,0,,0.0
2024-03-04,BEV-005,STR-027,West,75,74.25,0,,0.0
2024-03-04,BEV-005,STR-028,West,81,80.19,0,,0.0
2024-03-04,BEV-005,STR-029,West,53,52.47,0,,0.0
2024-03-04,BEV-005,STR-030,West,43,42.57,0,,0.0
2024-03-04,BEV-006,STR-001,North,81,60.75,0,,0.0
2024-03-04,BEV-006,STR-002,North,52,39.0,0,,0.0
2024-03-04,BEV-006,STR-003,North,114,85.5,0,,0.0
2024-03-04,BEV-006,STR-004,North,55,41.25,0,,0.0
2024-03-04,BEV-006,STR-005,North,88,66.0,0,,0.0
2024-03-04,BEV-006,STR-006,North,130,97.5,0,,0.0
2024-03-04,BEV-006,STR-007,North,84,63.0,0,,0.0
2024-03-04,BEV-006,STR-008,South,98,73.5,0,,0.0
2024-03-04,BEV-006,STR-009,South,144,108.0,0,,0.0
2024-03-04,BEV-006,STR-010,South,59,44.25,0,,0.0
2024-03-04,BEV-006,STR-011,South,142,106.5,0,,0.0
2024-03-04,BEV-006,STR-012,South,51,38.25,0,,0.0
2024-03-04,BEV-006,STR-013,South,69,51.75,0,,0.0
2024-03-04,BEV-006,STR-014,South,125,93.75,0,,0.0
2024-03-04,BEV-006,STR-015,East,265,182.25,1,Display Feature,0.083
2024-03-04,BEV-006,STR-016,East,229,157.49,1,Display Feature,0.083
2024-03-04,BEV-006,STR-017,East,168,115.54,1,Display Feature,0.083
2024-03-04,BEV-006,STR-018,East,218,149.93,1,Display Feature,0.083
2024-03-04,BEV-006,STR-019,East,96,66.02,1,Display Feature,0.083
2024-03-04,BEV-006,STR-020,East,151,103.85,1,Display Feature,0.083
2024-03-04,BEV-006,STR-021,East,138,94.91,1,Display Feature,0.083
2024-03-04,BEV-006,STR-022,East,216,148.55,1,Display Feature,0.083
2024-03-04,BEV-006,STR-023,West,63,47.25,0,,0.0
2024-03-04,BEV-006,STR-024,West,123,92.25,0,,0.0
2024-03-04,BEV-006,STR-025,West,148,111.0,0,,0.0
2024-03-04,BEV-006,STR-026,West,97,72.75,0,,0.0
2024-03-04,BEV-006,STR-027,West,63,47.25,0,,0.0
2024-03-04,BEV-006,STR-028,West,68,51.0,0,,0.0
2024-03-04,BEV-006,STR-029,West,121,90.75,0,,0.0
2024-03-04,BEV-006,STR-030,West,112,84.0,0,,0.0
2024-03-04,BEV-007,STR-001,North,68,95.2,0,,0.0
2024-03-04,BEV-007,STR-002,North,110,154.0,0,,0.0
2024-03-04,BEV-007,STR-003,North,122,170.8,0,,0.0
2024-03-04,BEV-007,STR-004,North,148,207.2,0,,0.0
2024-03-04,BEV-007,STR-005,North,102,142.8,0,,0.0
2024-03-04,BEV-007,STR-006,North,93,130.2,0,,0.0
2024-03-04,BEV-007,STR-007,North,91,127.4,0,,0.0
2024-03-04,BEV-007,STR-008,South,102,142.8,0,,0.0
2024-03-04,BEV-007,STR-009,South,138,193.2,0,,0.0
2024-03-04,BEV-007,STR-010,South,121,169.4,0,,0.0
2024-03-04,BEV-007,STR-011,South,113,158.2,0,,0.0
2024-03-04,BEV-007,STR-012,South,80,112.0,0,,0.0
2024-03-04,BEV-007,STR-013,South,140,196.0,0,,0.0
2024-03-04,BEV-007,STR-014,South,121,169.4,0,,0.0
2024-03-04,BEV-007,STR-015,East,104,145.6,0,,0.0
2024-03-04,BEV-007,STR-016,East,66,92.4,0,,0.0
2024-03-04,BEV-007,STR-017,East,116,162.4,0,,0.0
2024-03-04,BEV-007,STR-018,East,75,105.0,0,,0.0
2024-03-04,BEV-007,STR-019,East,54,75.6,0,,0.0
2024-03-04,BEV-007,STR-020,East,71,99.4,0,,0.0
2024-03-04,BEV-007,STR-021,East,67,93.8,0,,0.0
2024-03-04,BEV-007,STR-022,East,101,141.4,0,,0.0
2024-03-04,BEV-007,STR-023,West,65,91.0,0,,0.0
2024-03-04,BEV-007,STR-024,West,142,198.8,0,,0.0
2024-03-04,BEV-007,STR-025,West,91,127.4,0,,0.0
2024-03-04,BEV-007,STR-026,West,133,186.2,0,,0.0
2024-03-04,BEV-007,STR-027,West,87,121.8,0,,0.0
2024-03-04,BEV-007,STR-028,West,76,106.4,0,,0.0
2024-03-04,BEV-007,STR-029,West,127,177.8,0,,0.0
2024-03-04,BEV-007,STR-030,West,109,152.6,0,,0.0
2024-03-04,BEV-008,STR-001,North,67,120.6,0,,0.0
2024-03-04,BEV-008,STR-002,North,53,95.4,0,,0.0
2024-03-04,BEV-008,STR-003,North,40,72.0,0,,0.0
2024-03-04,BEV-008,STR-004,North,29,52.2,0,,0.0
2024-03-04,BEV-008,STR-005,North,20,36.0,0,,0.0
2024-03-04,BEV-008,STR-006,North,32,57.6,0,,0.0
2024-03-04,BEV-008,STR-007,North,26,46.8,0,,0.0
2024-03-04,BEV-008,STR-008,South,41,73.8,0,,0.0
2024-03-04,BEV-008,STR-009,South,59,106.2,0,,0.0
2024-03-04,BEV-008,STR-010,South,30,54.0,0,,0.0
2024-03-04,BEV-008,STR-011,South,60,108.0,0,,0.0
2024-03-04,BEV-008,STR-012,South,60,108.0,0,,0.0
2024-03-04,BEV-008,STR-013,South,37,66.6,0,,0.0
2024-03-04,BEV-008,STR-014,South,57,102.6,0,,0.0
2024-03-04,BEV-008,STR-015,East,59,106.2,0,,0.0
2024-03-04,BEV-008,STR-016,East,55,99.0,0,,0.0
2024-03-04,BEV-008,STR-017,East,62,111.6,0,,0.0
2024-03-04,BEV-008,STR-018,East,57,102.6,0,,0.0
2024-03-04,BEV-008,STR-019,East,66,118.8,0,,0.0
2024-03-04,BEV-008,STR-020,East,31,55.8,0,,0.0
2024-03-04,BEV-008,STR-021,East,26,46.8,0,,0.0
2024-03-04,BEV-008,STR-022,East,57,102.6,0,,0.0
2024-03-04,BEV-008,STR-023,West,112,147.57,1,BOGO,0.268
2024-03-04,BEV-008,STR-024,West,114,150.21,1,BOGO,0.268
2024-03-04,BEV-008,STR-025,West,42,55.34,1,BOGO,0.268
2024-03-04,BEV-008,STR-026,West,53,69.83,1,BOGO,0.268
2024-03-04,BEV-008,STR-027,West,53,69.83,1,BOGO,0.268
2024-03-04,BEV-008,STR-028,West,50,65.88,1,BOGO,0.268
2024-03-04,BEV-008,STR-029,West,106,139.67,1,BOGO,0.268
2024-03-04,BEV-008,STR-030,West,83,109.36,1,BOGO,0.268
2024-03-04,BEV-009,STR-001,North,27,48.6,0,,0.0
2024-03-04,BEV-009,STR-002,North,45,81.0,0,,0.0
2024-03-04,BEV-009,STR-003,North,44,79.2,0,,0.0
2024-03-04,BEV-009,STR-004,North,39,70.2,0,,0.0
2024-03-04,BEV-009,STR-005,North,53,95.4,0,,0.0
2024-03-04,BEV-009,STR-006,North,33,59.4,0,,0.0
2024-03-04,BEV-009,STR-007,North,37,66.6,0,,0.0
2024-03-04,BEV-009,STR-008,South,55,99.0,0,,0.0
2024-03-04,BEV-009,STR-009,South,64,115.2,0,,0.0
2024-03-04,BEV-009,STR-010,South,27,48.6,0,,0.0
2024-03-04,BEV-009,STR-011,South,42,75.6,0,,0.0
2024-03-04,BEV-009,STR-012,South,43,77.4,0,,0.0
2024-03-04,BEV-009,STR-013,South,62,111.6,0,,0.0
2024-03-04,BEV-009,STR-014,South,47,84.6,0,,0.0
2024-03-04,BEV-009,STR-015,East,55,99.0,0,,0.0
2024-03-04,BEV-009,STR-016,East,43,77.4,0,,0.0
2024-03-04,BEV-009,STR-017,East,20,36.0,0,,0.0
2024-03-04,BEV-009,STR-018,East,43,77.4,0,,0.0
2024-03-04,BEV-009,STR-019,East,20,36.0,0,,0.0
2024-03-04,BEV-009,STR-020,East,26,46.8,0,,0.0
2024-03-04,BEV-009,STR-021,East,52,93.6,0,,0.0
2024-03-04,BEV-009,STR-022,East,37,66.6,0,,0.0
2024-03-04,BEV-009,STR-023,West,37,66.6,0,,0.0
2024-03-04,BEV-009,STR-024,West,22,39.6,0,,0.0
2024-03-04,BEV-009,STR-025,West,60,108.0,0,,0.0
2024-03-04,BEV-009,STR-026,West,21,37.8,0,,0.0
2024-03-04,BEV-009,STR-027,West,60,108.0,0,,0.0
2024-03-04,BEV-009,STR-028,West,31,55.8,0,,0.0
2024-03-04,BEV-009,STR-029,West,61,109.8,0,,0.0
2024-03-04,BEV-009,STR-030,West,22,39.6,0,,0.0
2024-03-04,BEV-010,STR-001,North,59,129.8,0,,0.0
2024-03-04,BEV-010,STR-002,North,67,147.4,0,,0.0
2024-03-04,BEV-010,STR-003,North,25,55.0,0,,0.0
2024-03-04,BEV-010,STR-004,North,23,50.6,0,,0.0
2024-03-04,BEV-010,STR-005,North,65,143.0,0,,0.0
2024-03-04,BEV-010,STR-006,North,26,57.2,0,,0.0
2024-03-04,BEV-010,STR-007,North,32,70.4,0,,0.0
2024-03-04,BEV-010,STR-008,South,63,138.6,0,,0.0
2024-03-04,BEV-010,STR-009,South,30,66.0,0,,0.0
2024-03-04,BEV-010,STR-010,South,20,44.0,0,,0.0
2024-03-04,BEV-010,STR-011,South,62,136.4,0,,0.0
2024-03-04,BEV-010,STR-012,South,32,70.4,0,,0.0
2024-03-04,BEV-010,STR-013,South,66,145.2,0,,0.0
2024-03-04,BEV-010,STR-014,South,31,68.2,0,,0.0
2024-03-04,BEV-010,STR-015,East,69,118.86,1,Bundle,0.217
2024-03-04,BEV-010,STR-016,East,59,101.63,1,Bundle,0.217
2024-03-04,BEV-010,STR-017,East,68,117.14,1,Bundle,0.217
2024-03-04,BEV-010,STR-018,East,90,155.03,1,Bundle,0.217
2024-03-04,BEV-010,STR-019,East,72,124.03,1,Bundle,0.217
2024-03-04,BEV-010,STR-020,East,96,165.37,1,Bundle,0.217
2024-03-04,BEV-010,STR-021,East,130,223.94,1,Bundle,0.217
2024-03-04,BEV-010,STR-022,East,31,53.4,1,Bundle,0.217
2024-03-04,BEV-010,STR-023,West,25,55.0,0,,0.0
2024-03-04,BEV-010,STR-024,West,63,138.6,0,,0.0
2024-03-04,BEV-010,STR-025,West,68,149.6,0,,0.0
2024-03-04,BEV-010,STR-026,West,23,50.6,0,,0.0
2024-03-04,BEV-010,STR-027,West,38,83.6,0,,0.0
2024-03-04,BEV-010,STR-028,West,28,61.6,0,,0.0
2024-03-04,BEV-010,STR-029,West,34,74.8,0,,0.0
2024-03-04,BEV-010,STR-030,West,32,70.4,0,,0.0
2024-03-04,BEV-011,STR-001,North,41,65.6,0,,0.0
2024-03-04,BEV-011,STR-002,North,30,48.0,0,,0.0
2024-03-04,BEV-011,STR-003,North,62,99.2,0,,0.0
2024-03-04,BEV-011,STR-004,North,74,118.4,0,,0.0
2024-03-04,BEV-011,STR-005,North,78,124.8,0,,0.0
2024-03-04,BEV-011,STR-006,North,78,124.8,0,,0.0
2024-03-04,BEV-011,STR-007,North,34,54.4,0,,0.0
2024-03-04,BEV-011,STR-008,South,38,60.8,0,,0.0
2024-03-04,BEV-011,STR-009,South,66,105.6,0,,0.0
2024-03-04,BEV-011,STR-010,South,46,73.6,0,,0.0
2024-03-04,BEV-011,STR-011,South,78,124.8,0,,0.0
2024-03-04,BEV-011,STR-012,South,57,91.2,0,,0.0
2024-03-04,BEV-011,STR-013,South,38,60.8,0,,0.0
2024-03-04,BEV-011,STR-014,South,27,43.2,0,,0.0
2024-03-04,BEV-011,STR-015,East,67,107.2,0,,0.0
2024-03-04,BEV-011,STR-016,East,33,52.8,0,,0.0
2024-03-04,BEV-011,STR-017,East,45,72.0,0,,0.0
2024-03-04,BEV-011,STR-018,East,49,78.4,0,,0.0
2024-03-04,BEV-011,STR-019,East,45,72.0,0,,0.0
2024-03-04,BEV-011,STR-020,East,47,75.2,0,,0.0
2024-03-04,BEV-011,STR-021,East,51,81.6,0,,0.0
2024-03-04,BEV-011,STR-022,East,46,73.6,0,,0.0
2024-03-04,BEV-011,STR-023,West,47,75.2,0,,0.0
2024-03-04,BEV-011,STR-024,West,54,86.4,0,,0.0
2024-03-04,BEV-011,STR-025,West,73,116.8,0,,0.0
2024-03-04,BEV-011,STR-026,West,76,121.6,0,,0.0
2024-03-04,BEV-011,STR-027,West,62,99.2,0,,0.0
2024-03-04,BEV-011,STR-028,West,52,83.2,0,,0.0
2024-03-04,BEV-011,STR-029,West,78,124.8,0,,0.0
2024-03-04,BEV-011,STR-030,West,71,113.6,0,,0.0
2024-03-04,BEV-012,STR-001,North,46,50.6,0,,0.0
2024-03-04,BEV-012,STR-002,North,50,55.0,0,,0.0
2024-03-04,BEV-012,STR-003,North,39,42.9,0,,0.0
2024-03-04,BEV-012,STR-004,North,51,56.1,0,,0.0
2024-03-04,BEV-012,STR-005,North,42,46.2,0,,0.0
2024-03-04,BEV-012,STR-006,North,62,68.2,0,,0.0
2024-03-04,BEV-012,STR-007,North,57,62.7,0,,0.0
2024-03-04,BEV-012,STR-008,South,63,69.3,0,,0.0
2024-03-04,BEV-012,STR-009,South,61,67.1,0,,0.0
2024-03-04,BEV-012,STR-010,South,67,73.7,0,,0.0
2024-03-04,BEV-012,STR-011,South,28,30.8,0,,0.0
2024-03-04,BEV-012,STR-012,South,75,82.5,0,,0.0
2024-03-04,BEV-012,STR-013,South,47,51.7,0,,0.0
2024-03-04,BEV-012,STR-014,South,35,38.5,0,,0.0
2024-03-04,BEV-012,STR-015,East,67,73.7,0,,0.0
2024-03-04,BEV-012,STR-016,East,36,39.6,0,,0.0
2024-03-04,BEV-012,STR-017,East,30,33.0,0,,0.0
2024-03-04,BEV-012,STR-018,East,79,86.9,0,,0.0
2024-03-04,BEV-012,STR-019,East,30,33.0,0,,0.0
2024-03-04,BEV-012,STR-020,East,68,74.8,0,,0.0
2024-03-04,BEV-012,STR-021,East,74,81.4,0,,0.0
2024-03-04,BEV-012,STR-022,East,55,60.5,0,,0.0
2024-03-04,BEV-012,STR-023,West,55,52.21,1,Price Cut,0.137
2024-03-04,BEV-012,STR-024,West,80,75.94,1,Price Cut,0.137
2024-03-04,BEV-012,STR-025,West,106,100.63,1,Price Cut,0.137
2024-03-04,BEV-012,STR-026,West,54,51.26,1,Price Cut,0.137
2024-03-04,BEV-012,STR-027,West,122,115.81,1,Price Cut,0.137
2024-03-04,BEV-012,STR-028,West,134,127.21,1,Price Cut,0.137
2024-03-04,BEV-012,STR-029,West,91,86.39,1,Price Cut,0.137
2024-03-04,BEV-012,STR-030,West,133,126.26,1,Price Cut,0.137
2024-03-04,BEV-013,STR-001,North,92,172.94,1,BOGO,0.277
2024-03-04,BEV-013,STR-002,North,76,142.86,1,BOGO,0.277
2024-03-04,BEV-013,STR-003,North,114,214.3,1,BOGO,0.277
